Line_SumCount	Line_Count_Ratio	Line_N	Line_N_Ratio	Line_MaxCount	Line_MeanCount	Line
8	0.035874439	2	0.035714286	5	4	0
12	0.033707865	4	0.036036036	3	3	0
15	0.035971223	5	0.036764706	3	3	0
11	0.004860804	2	0.003960396	6	5.5	0
11	0.004860804	2	0.003960396	6	5.5	0
11	0.004860804	2	0.003960396	6	5.5	0
11	0.004860804	2	0.003960396	6	5.5	0
11	0.004860804	2	0.003960396	6	5.5	0
11	0.004860804	2	0.003960396	7	5.5	0
11	0.004860804	2	0.003960396	7	5.5	0
11	0.004860804	2	0.003960396	7	5.5	0
12	0.039215686	4	0.04040404	3	3	0
24	0.040201005	11	0.037800687	4	2.181818182	0
11	0.004912908	3	0.004231312	5	3.666666667	0
11	0.004912908	3	0.004231312	5	3.666666667	0
4	0.004819277	2	0.005	2	2	0
4	0.004819277	2	0.005	2	2	0
4	0.004819277	2	0.005	2	2	0
4	0.004819277	2	0.005	2	2	0
4	0.004819277	2	0.005	2	2	0
12	0.066666667	3	0.078947368	4	4	0
8	0.044444444	2	0.052631579	4	4	0
11	0.004830918	3	0.00400534	5	3.666666667	0
11	0.004915103	2	0.004123711	7	5.5	0
11	0.004915103	2	0.004123711	6	5.5	0
11	0.004915103	2	0.004123711	6	5.5	0
11	0.004915103	2	0.004123711	7	5.5	0
11	0.004915103	2	0.004123711	6	5.5	0
11	0.004915103	2	0.004123711	7	5.5	0
11	0.004915103	2	0.004123711	6	5.5	0
11	0.004915103	2	0.004123711	6	5.5	0
11	0.004915103	2	0.004123711	7	5.5	0
11	0.004915103	2	0.004123711	7	5.5	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
6	0.004792332	2	0.004901961	3	3	0
13	0.032418953	4	0.030769231	4	3.25	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
4	0.004914005	2	0.004975124	2	2	0
5	0.004752852	2	0.003883495	3	2.5	0
5	0.004752852	2	0.003883495	3	2.5	0
5	0.004752852	2	0.003883495	3	2.5	0
5	0.004752852	2	0.003883495	3	2.5	0
8	0.004929144	4	0.005006258	2	2	0
5	0.00481232	2	0.003891051	3	2.5	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
4	0.004830918	2	0.004889976	2	2	0
11	0.004979629	2	0.003134796	7	5.5	0
11	0.004979629	2	0.003134796	7	5.5	0
11	0.004979629	3	0.004702194	5	3.666666667	0
11	0.004979629	3	0.004702194	4	3.666666667	0
11	0.004979629	3	0.004702194	4	3.666666667	0
11	0.004979629	3	0.004702194	5	3.666666667	0
15	0.033185841	5	0.033783784	3	3	0
19	0.032478632	9	0.031358885	3	2.111111111	0
28	0.045528455	14	0.046511628	2	2	0
8	0.040201005	2	0.047619048	4	4	0
8	0.040201005	2	0.047619048	4	4	0
7	0.004723347	2	0.004545455	4	3.5	0
7	0.004723347	2	0.004545455	4	3.5	0
7	0.004723347	2	0.004545455	4	3.5	0
7	0.004723347	2	0.004545455	4	3.5	0
7	0.004723347	2	0.004545455	4	3.5	0
4	0.004975124	2	0.005076142	2	2	0
4	0.004975124	2	0.005076142	2	2	0
4	0.004975124	2	0.005076142	2	2	0
4	0.004975124	2	0.005076142	2	2	0
4	0.004975124	2	0.005076142	2	2	0
4	0.004975124	2	0.005076142	2	2	0
4	0.00472255	2	0.004807692	2	2	0
4	0.00472255	2	0.004807692	2	2	0
4	0.00472255	2	0.004807692	2	2	0
4	0.00472255	2	0.004807692	2	2	0
4	0.00472255	2	0.004807692	2	2	0
4	0.00472255	2	0.004807692	2	2	0
4	0.00472255	2	0.004807692	2	2	0
4	0.00472255	2	0.004807692	2	2	0
4	0.00472255	2	0.004807692	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	4	0.004830918	2	2	0
8	0.004730928	3	0.003623188	4	2.666666667	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
4	0.004842615	2	0.004889976	2	2	0
9	0.038961039	4	0.03539823	3	2.25	0
7	0.004989309	2	0.004395604	4	3.5	0
7	0.004989309	2	0.004395604	4	3.5	0
5	0.004930966	2	0.004008016	3	2.5	0
5	0.004930966	2	0.004008016	3	2.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
9	0.004774536	2	0.004662005	5	4.5	0
11	0.004719005	2	0.004716981	7	5.5	0
11	0.004719005	2	0.004716981	6	5.5	0
11	0.004719005	2	0.004716981	7	5.5	0
11	0.004719005	2	0.004716981	6	5.5	0
11	0.004719005	2	0.004716981	6	5.5	0
11	0.004719005	2	0.004716981	6	5.5	0
11	0.004719005	2	0.004716981	6	5.5	0
11	0.004719005	2	0.004716981	6	5.5	0
10	0.034013605	3	0.032967033	4	3.333333333	0
8	0.004878049	2	0.003883495	4	4	0
8	0.004878049	2	0.003883495	5	4	0
8	0.004878049	2	0.003883495	4	4	0
8	0.004878049	2	0.003883495	4	4	0
8	0.004878049	2	0.003883495	5	4	0
8	0.004878049	2	0.003883495	4	4	0
8	0.004878049	2	0.003883495	5	4	0
6	0.004958678	2	0.003367003	4	3	0
7	0.004971591	2	0.004705882	4	3.5	0
7	0.004971591	2	0.004705882	4	3.5	0
7	0.004971591	2	0.004705882	4	3.5	0
4	0.004944376	2	0.005012531	2	2	0
4	0.004944376	2	0.005012531	2	2	0
4	0.004944376	2	0.005012531	2	2	0
4	0.004944376	2	0.005012531	2	2	0
4	0.004944376	2	0.005012531	2	2	0
4	0.004944376	2	0.005012531	2	2	0
4	0.004944376	2	0.005012531	2	2	0
4	0.004944376	2	0.005012531	2	2	0
4	0.004889976	2	0.004962779	2	2	0
4	0.004889976	2	0.004962779	2	2	0
4	0.004889976	2	0.004962779	2	2	0
4	0.004889976	2	0.004962779	2	2	0
4	0.004889976	2	0.004962779	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
8	0.004787552	4	0.004878049	2	2	0
7	0.004884857	3	0.004273504	3	2.333333333	0
12	0.055555556	6	0.056603774	2	2	0
8	0.037037037	3	0.028301887	3	2.666666667	0
18	0.004942339	9	0.005263158	2	2	0
13	0.106557377	4	0.114285714	4	3.25	0
10	0.081967213	3	0.085714286	4	3.333333333	0
10	0.089285714	3	0.1	4	3.333333333	0
22	0.03348554	11	0.034055728	2	2	0
13	0.036931818	4	0.04040404	4	3.25	0
13	0.036931818	4	0.04040404	4	3.25	0
25	0.047080979	12	0.046332046	3	2.083333333	0
13	0.031707317	4	0.030769231	4	3.25	0
13	0.031707317	4	0.030769231	4	3.25	0
47	0.103070175	23	0.101321586	3	2.043478261	0
9	0.06122449	3	0.065217391	3	3	0
8	0.054421769	2	0.043478261	5	4	0
8	0.074074074	2	0.060606061	4	4	0
12	0.045977011	6	0.046875	2	2	0
11	0.042145594	5	0.0390625	3	2.2	0
13	0.068421053	4	0.085106383	4	3.25	0
10	0.052631579	3	0.063829787	4	3.333333333	0
10	0.052631579	3	0.063829787	4	3.333333333	0
9	0.047368421	3	0.063829787	3	3	0
8	0.042105263	2	0.042553191	5	4	0
8	0.042105263	2	0.042553191	5	4	0
6	0.075949367	3	0.078947368	2	2	0
6	0.075949367	3	0.078947368	2	2	0
8	0.004750594	3	0.003703704	3	2.666666667	0
8	0.004750594	3	0.003703704	3	2.666666667	0
8	0.004750594	3	0.003703704	3	2.666666667	0
8	0.004750594	4	0.004938272	2	2	0
8	0.004750594	4	0.004938272	2	2	0
8	0.004750594	4	0.004938272	2	2	0
8	0.004750594	4	0.004938272	2	2	0
8	0.004750594	4	0.004938272	2	2	0
8	0.004750594	4	0.004938272	2	2	0
8	0.004750594	4	0.004938272	2	2	0
8	0.004750594	4	0.004938272	2	2	0
8	0.004750594	4	0.004938272	2	2	0
8	0.004750594	4	0.004938272	2	2	0
6	0.107142857	3	0.107142857	2	2	0
14	0.0657277	4	0.068965517	5	3.5	0
11	0.051643192	3	0.051724138	5	3.666666667	0
11	0.051643192	3	0.051724138	4	3.666666667	0
11	0.051643192	3	0.051724138	4	3.666666667	0
8	0.037558685	2	0.034482759	4	4	0
8	0.037558685	2	0.034482759	5	4	0
8	0.037558685	2	0.034482759	5	4	0
8	0.037558685	2	0.034482759	4	4	0
8	0.037558685	2	0.034482759	4	4	0
8	0.037558685	2	0.034482759	5	4	0
12	0.004940305	4	0.005486968	3	3	0
12	0.004940305	4	0.005486968	3	3	0
12	0.004940305	4	0.005486968	3	3	0
12	0.004940305	4	0.005486968	3	3	0
12	0.004940305	4	0.005486968	3	3	0
12	0.004940305	4	0.005486968	3	3	0
12	0.004940305	4	0.005486968	3	3	0
12	0.004940305	4	0.005486968	3	3	0
12	0.004940305	4	0.005486968	3	3	0
12	0.004940305	4	0.005486968	3	3	0
12	0.004940305	4	0.005486968	3	3	0
16	0.177777778	7	0.159090909	3	2.285714286	0
14	0.142857143	7	0.142857143	2	2	0
10	0.102040816	5	0.102040816	2	2	0
12	0.033898305	4	0.03539823	3	3	0
8	0.00498132	4	0.005044136	2	2	0
8	0.00498132	4	0.005044136	2	2	0
8	0.00498132	4	0.005044136	2	2	0
8	0.00498132	4	0.005044136	2	2	0
8	0.00498132	4	0.005044136	2	2	0
8	0.004907975	2	0.003984064	5	4	0
8	0.004907975	2	0.003984064	4	4	0
8	0.004907975	2	0.003984064	5	4	0
8	0.004907975	2	0.003984064	5	4	0
8	0.004907975	2	0.003984064	4	4	0
8	0.004907975	2	0.003984064	5	4	0
8	0.004907975	2	0.003984064	5	4	0
19	0.051075269	6	0.063829787	4	3.166666667	0
18	0.048387097	6	0.063829787	3	3	0
8	0.142857143	2	0.125	4	4	0
11	0.135802469	5	0.125	3	2.2	0
14	0.060606061	7	0.061946903	2	2	0
14	0.060606061	6	0.053097345	3	2.333333333	0
13	0.056277056	6	0.053097345	3	2.166666667	0
13	0.056277056	6	0.053097345	3	2.166666667	0
9	0.038961039	4	0.03539823	3	2.25	0
7	0.043209877	3	0.0375	3	2.333333333	0
9	0.163636364	4	0.16	3	2.25	0
7	0.042168675	3	0.036585366	3	2.333333333	0
7	0.042168675	3	0.036585366	3	2.333333333	0
13	0.051792829	6	0.05	3	2.166666667	0
9	0.035856574	4	0.033333333	3	2.25	0
14	0.222222222	7	0.225806452	2	2	0
11	0.174603175	5	0.161290323	3	2.2	0
18	0.063829787	9	0.065217391	2	2	0
25	0.088652482	12	0.086956522	3	2.083333333	0
21	0.074468085	10	0.072463768	3	2.1	0
10	0.035460993	5	0.036231884	2	2	0
8	0.033755274	3	0.025862069	4	2.666666667	0
13	0.113043478	6	0.105263158	3	2.166666667	0
8	0.084210526	4	0.085106383	2	2	0
8	0.084210526	4	0.085106383	2	2	0
19	0.155737705	9	0.155172414	3	2.111111111	0
11	0.090163934	5	0.086206897	3	2.2	0
7	0.057377049	3	0.051724138	3	2.333333333	0
13	0.077844311	6	0.073170732	3	2.166666667	0
9	0.053892216	4	0.048780488	3	2.25	0
7	0.041916168	3	0.036585366	3	2.333333333	0
4	0.095238095	2	0.105263158	2	2	0
12	0.017857143	3	0.01875	4	4	0
18	0.012921752	6	0.013761468	3	3	0
16	0.011486001	5	0.01146789	4	3.2	0
16	0.011486001	5	0.01146789	4	3.2	0
13	0.009332376	4	0.009174312	4	3.25	0
13	0.009332376	4	0.009174312	4	3.25	0
13	0.009332376	4	0.009174312	4	3.25	0
10	0.007178751	3	0.006880734	4	3.333333333	0
9	0.006460876	3	0.006880734	3	3	0
7	0.005025126	2	0.004587156	4	3.5	0
6	0.004307251	2	0.004587156	3	3	0
7	0.011456628	3	0.010830325	3	2.333333333	0
23	0.013001696	7	0.012797075	4	3.285714286	0
21	0.011871114	7	0.012797075	3	3	0
19	0.010740531	6	0.010968921	4	3.166666667	0
18	0.01017524	6	0.010968921	3	3	0
14	0.007914076	4	0.007312614	4	3.5	0
14	0.007914076	4	0.007312614	5	3.5	0
18	0.020111732	4	0.018604651	5	4.5	0
12	0.013407821	3	0.013953488	4	4	0
12	0.013407821	3	0.013953488	4	4	0
8	0.016427105	3	0.014018692	4	2.666666667	0
4	0.008213552	2	0.009345794	2	2	0
4	0.008213552	2	0.009345794	2	2	0
22	0.013906448	5	0.013368984	6	4.4	0
15	0.009481669	3	0.00802139	6	5	0
13	0.008217446	3	0.00802139	5	4.333333333	0
13	0.008217446	3	0.00802139	5	4.333333333	0
12	0.007585335	3	0.00802139	4	4	0
9	0.005689001	2	0.005347594	5	4.5	0
9	0.005689001	2	0.005347594	5	4.5	0
16	0.010120177	5	0.010330579	4	3.2	0
15	0.009487666	3	0.006198347	8	5	0
6	0.003795066	2	0.004132231	3	3	0
6	0.003795066	2	0.004132231	3	3	0
4	0.027210884	2	0.028985507	2	2	0
9	0.529411765	4	0.5	3	2.25	0
26	0.020933977	3	0.010273973	13	8.666666667	0
17	0.013687601	2	0.006849315	13	8.5	0
16	0.012882448	3	0.010273973	6	5.333333333	0
9	0.02393617	4	0.022727273	3	2.25	0
12	0.010075567	4	0.011080332	3	3	0
12	0.010075567	4	0.011080332	3	3	0
12	0.010075567	3	0.008310249	5	4	0
12	0.010075567	3	0.008310249	5	4	0
11	0.009235936	3	0.008310249	4	3.666666667	0
11	0.009235936	3	0.008310249	5	3.666666667	0
10	0.008396306	3	0.008310249	4	3.333333333	0
10	0.008396306	3	0.008310249	4	3.333333333	0
10	0.008396306	3	0.008310249	4	3.333333333	0
10	0.008396306	2	0.005540166	5	5	0
9	0.007556675	3	0.008310249	3	3	0
7	0.005877414	2	0.005540166	4	3.5	0
7	0.005877414	2	0.005540166	4	3.5	0
7	0.005877414	2	0.005540166	4	3.5	0
6	0.005037783	2	0.005540166	3	3	0
6	0.005037783	2	0.005540166	3	3	0
6	0.005037783	2	0.005540166	3	3	0
6	0.005037783	2	0.005540166	3	3	0
37	0.021130782	8	0.019559902	7	4.625	0
35	0.019988578	8	0.019559902	6	4.375	0
34	0.019417476	8	0.019559902	5	4.25	0
32	0.018275271	7	0.017114914	8	4.571428571	0
32	0.018275271	7	0.017114914	6	4.571428571	0
30	0.017133067	7	0.017114914	5	4.285714286	0
28	0.015990862	6	0.014669927	6	4.666666667	0
27	0.01541976	6	0.014669927	6	4.5	0
26	0.014848658	6	0.014669927	6	4.333333333	0
23	0.013135351	5	0.012224939	5	4.6	0
23	0.013135351	5	0.012224939	5	4.6	0
22	0.012564249	5	0.012224939	5	4.4	0
21	0.011993147	5	0.012224939	5	4.2	0
21	0.011993147	5	0.012224939	5	4.2	0
21	0.011993147	5	0.012224939	5	4.2	0
21	0.011993147	5	0.012224939	5	4.2	0
18	0.01027984	4	0.009779951	5	4.5	0
18	0.01027984	4	0.009779951	6	4.5	0
17	0.009708738	4	0.009779951	5	4.25	0
17	0.009708738	4	0.009779951	5	4.25	0
15	0.008566533	3	0.007334963	6	5	0
14	0.007995431	3	0.007334963	5	4.666666667	0
12	0.006853227	3	0.007334963	4	4	0
11	0.006282125	2	0.004889976	6	5.5	0
10	0.005711022	2	0.004889976	6	5	0
9	0.00513992	2	0.004889976	5	4.5	0
9	0.00513992	2	0.004889976	5	4.5	0
9	0.00513992	2	0.004889976	5	4.5	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
8	0.004568818	2	0.004889976	4	4	0
14	0.018691589	4	0.017699115	4	3.5	0
13	0.017356475	3	0.013274336	7	4.333333333	0
13	0.017356475	3	0.013274336	5	4.333333333	0
10	0.013351135	3	0.013274336	4	3.333333333	0
9	0.012016021	3	0.013274336	3	3	0
9	0.012016021	3	0.013274336	3	3	0
9	0.012016021	3	0.013274336	3	3	0
15	0.00984252	7	0.010294118	3	2.142857143	0
14	0.009186352	5	0.007352941	5	2.8	0
7	0.004593176	3	0.004411765	3	2.333333333	0
6	0.003937008	3	0.004411765	2	2	0
6	0.003937008	2	0.002941176	4	3	0
6	0.003937008	2	0.002941176	4	3	0
5	0.00328084	2	0.002941176	3	2.5	0
5	0.00328084	2	0.002941176	3	2.5	0
4	0.002624672	2	0.002941176	2	2	0
4	0.002624672	2	0.002941176	2	2	0
4	0.002624672	2	0.002941176	2	2	0
4	0.002624672	2	0.002941176	2	2	0
4	0.037383178	2	0.038461538	2	2	0
10	0.002007226	3	0.001955671	4	3.333333333	0
9	0.001806503	3	0.001955671	3	3	0
6	0.001204336	2	0.001303781	3	3	0
6	0.001204336	2	0.001303781	3	3	0
34	0.01459854	11	0.014844804	4	3.090909091	0
34	0.01459854	11	0.014844804	4	3.090909091	0
33	0.014169171	10	0.013495277	4	3.3	0
31	0.013310434	10	0.013495277	4	3.1	0
26	0.01116359	8	0.010796221	4	3.25	0
25	0.010734221	8	0.010796221	4	3.125	0
24	0.010304852	8	0.010796221	3	3	0
24	0.010304852	8	0.010796221	3	3	0
12	0.005152426	4	0.005398111	3	3	0
9	0.003864319	3	0.004048583	3	3	0
8	0.003434951	2	0.002699055	4	4	0
7	0.003005582	2	0.002699055	4	3.5	0
7	0.003005582	2	0.002699055	4	3.5	0
7	0.003005582	2	0.002699055	4	3.5	0
6	0.002576213	2	0.002699055	3	3	0
6	0.002576213	2	0.002699055	3	3	0
6	0.002576213	2	0.002699055	3	3	0
6	0.002576213	2	0.002699055	3	3	0
6	0.002576213	2	0.002699055	3	3	0
6	0.002576213	2	0.002699055	3	3	0
6	0.002576213	2	0.002699055	3	3	0
6	0.015544041	3	0.016304348	2	2	0
4	0.010362694	2	0.010869565	2	2	0
8	0.016064257	4	0.016528926	2	2	0
7	0.014056225	3	0.012396694	3	2.333333333	0
6	0.012048193	3	0.012396694	2	2	0
6	0.012048193	3	0.012396694	2	2	0
6	0.012048193	3	0.012396694	2	2	0
6	0.012048193	3	0.012396694	2	2	0
6	0.012048193	3	0.012396694	2	2	0
6	0.012048193	3	0.012396694	2	2	0
6	0.012048193	3	0.012396694	2	2	0
6	0.012048193	3	0.012396694	2	2	0
6	0.012048193	3	0.012396694	2	2	0
6	0.012048193	3	0.012396694	2	2	0
6	0.012048193	3	0.012396694	2	2	0
5	0.010040161	2	0.008264463	3	2.5	0
5	0.010040161	2	0.008264463	3	2.5	0
5	0.010040161	2	0.008264463	3	2.5	0
5	0.010040161	2	0.008264463	3	2.5	0
5	0.010040161	2	0.008264463	3	2.5	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
4	0.008032129	2	0.008264463	2	2	0
